name,barcode,normalized_name,cluster_id,true_category,predicted_category,confidence,method_used,approach2_prediction,approach2_confidence,approach4_prediction,approach4_confidence
office sofa,BC884005207,office sofa,5,Furniture,Furniture,0.9846997857093811,zeroshot_high_conf,Technology,0.7742960075414633,Furniture,0.9846997857093811
premium tabel,BC806437569,premium tabel,10,Furniture,Technology,0.661466564884229,semantic_conf,Technology,0.7349628498713655,Furniture,0.5666980862617492
Ofice 365 enterprise,BC152930584,ofice 365 enterprise,6,,Furniture,0.6929800668082139,semantic_conf,Furniture,0.7699778520091265,Technology,0.6592281103134155
SSL certificate,BC970884334,ssl certificate,17,,Furniture,0.6775617789480652,semantic_conf,Furniture,0.7528464210534058,Technology,0.6392012238502502
Oracle,BC841688682,oracle,20,,Services,0.6663623939105184,semantic_conf,Services,0.7404026599005761,Technology,0.7049239277839661
basic workstaton,BC949785821,basic workstaton,10,Furniture,Technology,0.8245529332622205,agreement,Technology,0.748335509554593,Technology,0.5202074646949768
metal стул,BC838886075,metal стул,14,Furniture,Technology,0.682264542280313,semantic_conf,Technology,0.7580717136447922,Furniture,0.5337958872318267
ASUS PB278Q 2021,BC835898867,asus pb278q 2021,8,,Services,0.691666021278869,semantic_conf,Services,0.7685178014209656,Technology,0.6548908948898315
cadeira,BC618116050,cadeira,19,Furniture,Technology,0.7013184561523853,semantic_conf,Technology,0.7792427290582059,Furniture,0.52183438539505
Knoll chaise,BC964926282,knoll chaise,14,,Furniture,0.945038378238678,zeroshot_high_conf,Technology,0.7689508130138413,Furniture,0.945038378238678
gray writing desk,BC239344057,gray writing desk,3,Furniture,Furniture,0.8094710111618042,zeroshot_high_conf,Technology,0.7568238880481043,Furniture,0.8094710111618042
schrank,BC887759003,schrank,16,Furniture,Technology,0.6899137669176998,semantic_conf,Technology,0.7665708521307776,Furniture,0.549790745973587
label printer used,BC442863523,label printer used,18,Technology,Services,0.6869939615663292,semantic_conf,Services,0.763326623962588,Technology,0.6305297613143921
support technique,BC304536802,support technique,13,Services,Furniture,0.7050428373845019,semantic_conf,Furniture,0.7833809304272243,Services,0.6424530148506165
laser printer Plus,BC446886458,laser printer plus,18,,Technology,0.8409216403961182,zeroshot_high_conf,Services,0.7692252188188502,Technology,0.8409216403961182
Office 365 E3,BC840831347,office 365 e3,6,,Furniture,0.6885588207564255,semantic_conf,Furniture,0.7650653563960284,Technology,0.6275325417518616
Windows license,BC241936908,windows license,15,,Furniture,0.6852701757427264,semantic_conf,Furniture,0.7614113063808071,Technology,0.710839033126831
standard mesh chair,BC844956951,standard mesh chair,14,Furniture,Furniture,0.8585626482963562,zeroshot_high_conf,Technology,0.7672042777126328,Furniture,0.8585626482963562
task chair,BC809069927,task chair,19,Furniture,Furniture,0.8011619448661804,zeroshot_high_conf,Technology,0.7793163407945035,Furniture,0.8011619448661804
SD-WAN service,BC371992483,sd-wan service,7,,Furniture,0.696889415350845,semantic_conf,Furniture,0.77432157261205,Technology,0.6276449918746948
brown bench,BC435124877,brown bench,3,Furniture,Furniture,0.937028706073761,zeroshot_high_conf,Technology,0.7554467823352137,Furniture,0.937028706073761
file cabinet,BC927200028,file cabinet,16,Furniture,Technology,0.6993082576365414,semantic_conf,Technology,0.7770091751517126,Services,0.5093013525009155
طابعة dual-band - Refurbished,BC846326954,طابعة dual-band - refurbished,8,,Services,0.6975308858666529,semantic_conf,Services,0.7750343176296143,Technology,0.5190635561943054
Herman Miller stoarge cabinet Model B-277,BC570746273,herman miller stoarge cabinet model b-277,1,,Furniture,0.9644908905029297,zeroshot_high_conf,Technology,0.7679355497529675,Furniture,0.9644908905029297
armoire,BC681274244,armoire,2,Furniture,Furniture,0.9601496458053589,zeroshot_high_conf,Services,0.7721677997648259,Furniture,0.9601496458053589
SQL Server,BC587197988,sql server,4,,Technology,0.8064653873443604,zeroshot_high_conf,Furniture,0.7588891595900964,Technology,0.8064653873443604
Executive Table EX-200,BC575680693,executive table ex-200,10,,Furniture,0.8695217967033386,zeroshot_high_conf,Technology,0.7441758206050081,Furniture,0.8695217967033386
remote support professional,BC171596938,remote support professional,13,Services,Furniture,0.687337200167934,semantic_conf,Furniture,0.7637080001865932,Services,0.7349938154220581
Allsteel brown setee,BC120825650,allsteel brown setee,8,,Furniture,0.9730075001716614,zeroshot_high_conf,Services,0.760186919825354,Furniture,0.9730075001716614
キャビネット,BC785717617,キャヒネット,0,Furniture,Services,0.8023324180563387,agreement,Services,0.7394728666574675,Services,0.49488469958305353
work table Model C-170,BC484579421,work table model c-170,1,,Furniture,0.8550093173980713,zeroshot_high_conf,Technology,0.7768681998422314,Furniture,0.8550093173980713
HON table,BC365388382,hon table,10,,Furniture,0.9229129552841187,zeroshot_high_conf,Technology,0.7738169720332307,Furniture,0.9229129552841187
HON filing cabinet,BC447313528,hon filing cabinet,16,,Technology,0.8192500747785793,agreement,Technology,0.7730799773634741,Technology,0.48730475306510923
business internet,BC172814771,business internet,4,Services,Furniture,0.6926293739945512,semantic_conf,Furniture,0.769588193327279,Technology,0.6069416999816895
computer desk,BC728619698,computer desk,3,Furniture,Technology,0.7040840422730791,semantic_conf,Technology,0.7823156025256434,Furniture,0.6081773042678833
LED monitor,BC445770698,led monitor,12,,Technology,0.891051173210144,zeroshot_high_conf,Services,0.7672438633942567,Technology,0.891051173210144
compact loveseat,BC876938677,compact loveseat,5,Furniture,Furniture,0.9493368268013,zeroshot_high_conf,Technology,0.7490686992681479,Furniture,0.9493368268013
Knoll canapé,BC639366915,knoll canape,16,,Technology,0.6876975112528744,semantic_conf,Technology,0.7641083458365271,Services,0.5007054805755615
HP ZBook,BC960088617,hp zbook,8,,Technology,0.9121579527854919,zeroshot_high_conf,Services,0.7726222368648438,Technology,0.9121579527854919
стул,BC292090149,стул,19,Furniture,Technology,0.6920739545616565,semantic_conf,Technology,0.7689710606240628,Services,0.4932954609394073
SD-WAN service,BC508673666,sd-wan service,7,,Furniture,0.696889415350845,semantic_conf,Furniture,0.77432157261205,Technology,0.6276449918746948
デスク,BC952818991,テスク,21,Furniture,Services,0.7876024577935633,agreement,Services,0.72817802489111,Services,0.4835180640220642
Canon PIXMA,BC109588354,canon pixma,8,,Technology,0.7046489775180816,zeroshot_fallback,Services,0.7676707002094177,Technology,0.7829433083534241
sectional,BC659340310,sectional,19,Furniture,Furniture,0.9280567169189453,zeroshot_high_conf,Technology,0.7527879227303861,Furniture,0.9280567169189453
divano,BC944948773,divano,11,Furniture,Technology,0.6966658126566376,semantic_conf,Technology,0.7740731251740418,Furniture,0.5423730611801147
Chair Model C-300,BC793746209,chair model c-300,1,,Furniture,0.9411923885345459,zeroshot_high_conf,Technology,0.7843248601129224,Furniture,0.9411923885345459
MSP service,BC123762858,msp service,7,,Services,0.9580250978469849,zeroshot_high_conf,Furniture,0.772076027224782,Services,0.9580250978469849
managed services business package,BC592547487,managed services business package,4,Services,Services,0.9822483658790588,zeroshot_high_conf,Furniture,0.7585298031867456,Services,0.9822483658790588
stoarge cabinet,BC259188853,stoarge cabinet,16,Furniture,Furniture,0.8879026770591736,zeroshot_high_conf,Technology,0.7745385626257727,Furniture,0.8879026770591736
writting desk,BC952970198,writting desk,3,Furniture,Furniture,0.8277478218078613,zeroshot_high_conf,Technology,0.7750258352603235,Furniture,0.8277478218078613
Teknion sofá,BC566330798,teknion sofa,5,,Furniture,0.8218145370483398,zeroshot_high_conf,Technology,0.7564173559225058,Furniture,0.8218145370483398
ergonomic chair Model B-810,BC405460403,ergonomic chair model b-810,1,,Furniture,0.8442255854606628,zeroshot_high_conf,Technology,0.7828672285249402,Furniture,0.8442255854606628
диван,BC880474837,диван,11,Furniture,Technology,0.6997664999220338,semantic_conf,Technology,0.7775183332467042,Services,0.4850142002105713
data plan,BC143650990,data plan,7,Services,Furniture,0.695224890080383,semantic_conf,Furniture,0.7724721000893144,Services,0.5783437013626098
écran,BC967126986,ecran,20,Technology,Services,0.6630882213660391,semantic_conf,Services,0.7367646904067101,Furniture,0.5832128047943115
Saleforce monthly,BC588212379,saleforce monthly,6,,Furniture,0.6771927991232773,semantic_conf,Furniture,0.7524364434703081,Services,0.5470117092132568
dual monitor,BC584912105,dual monitor,12,Technology,Services,0.6906881880018677,semantic_conf,Services,0.7674313200020753,Technology,0.7644774317741394
computer desk,BC847446866,computer desk,3,Furniture,Technology,0.7040840422730791,semantic_conf,Technology,0.7823156025256434,Furniture,0.6081773042678833
Global HON table,BC338249032,global hon table,10,,Furniture,0.8606374859809875,zeroshot_high_conf,Technology,0.7544138124148531,Furniture,0.8606374859809875
all-in-one printer 2024,BC713461653,all-in-one printer 2024,18,Technology,Technology,0.8318259119987488,zeroshot_high_conf,Services,0.75617966942615,Technology,0.8318259119987488
Knoll height adjustable desk,BC515721250,knoll height adjustable desk,3,,Technology,0.6719480669122087,semantic_conf,Technology,0.7466089632357874,Furniture,0.7340613603591919
Haworth chaise Model X-638,BC763281908,haworth chaise model x-638,1,,Furniture,0.9647130966186523,zeroshot_high_conf,Technology,0.7761146779229809,Furniture,0.9647130966186523
metal storage cabinet,BC853045356,metal storage cabinet,16,Furniture,Technology,0.6938529127211513,semantic_conf,Technology,0.7709476808012793,Services,0.5058278739452362
PC,BC874171682,piece,20,,Technology,0.8996332883834839,zeroshot_high_conf,Services,0.7375696511344018,Technology,0.8996332883834839
char Model Pro-573,BC936156197,char model pro-573,1,,Technology,0.697355063739768,semantic_conf,Technology,0.7748389597108533,Furniture,0.688389801979065
Dell P2419H,BC582291740,dell p2419h,8,,Services,0.6990924679551234,semantic_conf,Services,0.7767694088390259,Technology,0.6997641921043396
compact stoarge cabinet Model X-620,BC261157630,compact stoarge cabinet model x-620,1,,Furniture,0.892372727394104,zeroshot_high_conf,Technology,0.7695355768373181,Furniture,0.892372727394104
printer USB-C 2023,BC489707503,printer usb-c 2023,18,,Technology,0.9481316804885864,zeroshot_high_conf,Services,0.7617089539033839,Technology,0.9481316804885864
Core i5 Laptop,BC610318004,core i5 laptop,8,,Technology,0.972362220287323,zeroshot_high_conf,Services,0.7685390802791504,Technology,0.972362220287323
gray divan,BC599247875,gray divan,11,Furniture,Furniture,0.9311054348945618,zeroshot_high_conf,Technology,0.7571255577111207,Furniture,0.9311054348945618
computadora,BC769983207,computadora,9,Technology,Technology,0.9002088308334351,zeroshot_high_conf,Services,0.7449880648265576,Technology,0.9002088308334351
IKEA desk,BC812458132,ikea desk,3,,Furniture,0.9796270728111267,zeroshot_high_conf,Technology,0.7693370487536707,Furniture,0.9796270728111267
bookcase,BC804623475,bookcase,20,Furniture,Furniture,0.8299936056137085,zeroshot_high_conf,Services,0.7431399436072411,Furniture,0.8299936056137085
MPLS connection,BC761662253,mpls connection,7,,Furniture,0.6822683185014036,semantic_conf,Furniture,0.7580759094460039,Technology,0.6994258761405945
counch,BC608789262,counch,19,Furniture,Technology,0.6841117634567676,semantic_conf,Technology,0.7601241816186307,Furniture,0.6085282802581787
counch,BC958949509,counch,19,Furniture,Technology,0.6841117634567676,semantic_conf,Technology,0.7601241816186307,Furniture,0.6085282802581787
copier v3,BC616716343,copier v3,18,Technology,Technology,0.8613284826278687,zeroshot_high_conf,Services,0.7523770719034144,Technology,0.8613284826278687
Microsft Office volume license,BC175578677,microsft office volume license,15,,Furniture,0.6818981562133838,semantic_conf,Furniture,0.7576646180148708,Technology,0.5399811387062072
metal height adjustable desk,BC922200725,metal height adjustable desk,3,Furniture,Furniture,0.8153552412986755,zeroshot_high_conf,Technology,0.7553138043727198,Furniture,0.8153552412986755
ultra wide,BC611747739,ultra wide,12,Technology,Services,0.6871923577043977,semantic_conf,Services,0.7635470641159974,Furniture,0.6393944263458252
chaise Model X-195 - Refurbished,BC750637748,chaise model x-195 - refurbished,1,,Furniture,0.9713423848152161,zeroshot_high_conf,Technology,0.773689722554939,Furniture,0.9713423848152161
Dell P2419H 2020,BC887255513,dell p2419h 2020,8,,Services,0.6958229624543298,semantic_conf,Services,0.7731366249492554,Technology,0.6954209804534912
abonnement internet,BC831693114,abonnement internet,17,Services,Furniture,0.6820943903181519,semantic_conf,Furniture,0.7578826559090577,Technology,0.5310981273651123
steel krzesło,BC637569722,steel krzesło,14,Furniture,Technology,0.6816689845906463,semantic_conf,Technology,0.7574099828784958,Furniture,0.5451556921005248
lazer printer,BC894582888,lazer printer,18,Technology,Technology,0.8765556216239929,zeroshot_high_conf,Services,0.7737070708734461,Technology,0.8765556216239929
Knoll cabnet,BC623817304,knoll cabnet,16,,Technology,0.6945785039038601,semantic_conf,Technology,0.7717538932265112,Furniture,0.5083809971809387
Allsteel sofa,BC993436624,allsteel sofa,5,,Furniture,0.9812019467353821,zeroshot_high_conf,Technology,0.7585715273893332,Furniture,0.9812019467353821
Back-up software professional license,BC933454210,back-up software professional license,15,,Furniture,0.675314513253789,semantic_conf,Furniture,0.7503494591708767,Technology,0.7049271583557128
brown workstaton,BC584135007,brown workstaton,10,Furniture,Technology,0.6663934609795048,semantic_conf,Technology,0.7404371788661165,Furniture,0.7131101131439209
desktop,BC347939168,desktop,20,Technology,Services,0.6761957476683768,semantic_conf,Services,0.7513286085204186,Furniture,0.5119136810302735
AV software,BC926834891,av software,17,,Technology,0.9361379742622375,zeroshot_high_conf,Furniture,0.7470235240960084,Technology,0.9361379742622375
Teknion desk,BC715145139,teknion desk,21,,Services,0.6752695089010226,semantic_conf,Services,0.7502994543344694,Furniture,0.6747035980224609
steel sofa Model A-576,BC900275928,steel sofa model a-576,1,,Furniture,0.967734694480896,zeroshot_high_conf,Technology,0.77520737602021,Furniture,0.967734694480896
filing cabinet,BC690645339,filing cabinet,3,Furniture,Technology,0.6839507913213121,semantic_conf,Technology,0.7599453236903467,Services,0.5998937487602234
label printer,BC444288576,label printer,18,Technology,Services,0.6968379905160668,semantic_conf,Services,0.7742644339067408,Technology,0.6178954243659973
monitor,BC732286107,monitor,20,Technology,Services,0.6761957476683768,semantic_conf,Services,0.7513286085204186,Technology,0.7104060649871826
couch,BC266421332,couch,11,Furniture,Furniture,0.9753221273422241,zeroshot_high_conf,Technology,0.757841707518097,Furniture,0.9753221273422241
database support,BC247653166,database support,13,Services,Furniture,0.7093235356839099,semantic_conf,Furniture,0.788137261871011,Services,0.6532275080680847
SAP professional,BC164183056,sap professional,4,,Furniture,0.6809656271607498,semantic_conf,Furniture,0.7566284746230554,Technology,0.6374162435531616
silla Model B-277,BC920916739,silla model b-277,1,,Technology,0.7013703842792425,semantic_conf,Technology,0.779300426976936,Furniture,0.626015841960907
deluxe office sofa,BC258927104,deluxe office sofa,5,Furniture,Furniture,0.9804089665412903,zeroshot_high_conf,Technology,0.7651197532690024,Furniture,0.9804089665412903
broadband plan,BC153292024,broadband plan,7,Services,Furniture,0.6937595992955472,semantic_conf,Furniture,0.7708439992172746,Technology,0.6791607141494751
ソフトウェア,BC307194917,ソフトウェア,0,Services,Services,0.6697149758962617,semantic_conf,Services,0.7441277509958464,Furniture,0.5136299014091491
all-in-one certified,BC865185345,all-in-one certified,9,Technology,Services,0.6507518477985527,semantic_conf,Services,0.7230576086650585,Technology,0.5697051644325256
AutoCAD basic,BC610945043,autocad basic,6,,Furniture,0.6752788820586106,semantic_conf,Furniture,0.7503098689540117,Technology,0.6316938996315002
طابعة,BC839305702,طابعة,18,Technology,Services,0.8195324487508074,agreement,Services,0.7455639033777186,Services,0.5152552485466003
Global chaise,BC255856197,global chaise,14,,Furniture,0.9343973398208618,zeroshot_high_conf,Technology,0.7658740212505356,Furniture,0.9343973398208618
bildschirm portable,BC934746883,bildschirm portable,12,Technology,Services,0.6668272566053833,semantic_conf,Services,0.7409191740059815,Technology,0.6454398393630981
storage unit,BC517254802,storage unit,2,Furniture,Services,0.9050668810119927,agreement,Services,0.7507159689008732,Services,0.6416946172714233
برمجيات,BC757110239,برمجيات,0,Services,Services,0.8218775157054362,agreement,Services,0.7114044433862883,Services,0.5530225038528442
Xerox WorkCentre,BC510391769,xerox workcentre,21,,Services,0.6589496081499087,semantic_conf,Services,0.7321662312776762,Technology,0.6242016792297364
laser printer USB-C 2023,BC417476097,laser printer usb-c 2023,18,,Technology,0.9475363492965698,zeroshot_high_conf,Services,0.7613523989183375,Technology,0.9475363492965698
server maintenance per user,BC671170800,server maintenance per user,17,Services,Furniture,0.690926690027472,semantic_conf,Furniture,0.7676963222527466,Services,0.7359176278114319
bench,BC675696756,bench,3,Furniture,Furniture,0.9264353513717651,zeroshot_high_conf,Technology,0.763035228475503,Furniture,0.9264353513717651
ISP service per user agreement,BC712555926,isp service per user agreement,17,,Services,0.8034073114395142,zeroshot_high_conf,Furniture,0.7591044915223084,Services,0.8034073114395142
sectional - Refurbished,BC659340310,sectional - refurbished,8,,Furniture,0.9662996530532837,zeroshot_high_conf,Services,0.7678411694934754,Furniture,0.9662996530532837
기술 지원 professional,BC462401682,기술 지원 professional,2,Services,Services,0.798462999891311,agreement,Services,0.731566129022791,Services,0.4968384861946106
bench,BC494184264,bench,3,Furniture,Furniture,0.9264353513717651,zeroshot_high_conf,Technology,0.763035228475503,Furniture,0.9264353513717651
software support,BC588920837,software support,13,Services,Furniture,0.7146711630852618,semantic_conf,Furniture,0.7940790700947353,Services,0.6707435846328735
طابعة,BC123073060,طابعة,18,Technology,Services,0.8195324487508074,agreement,Services,0.7455639033777186,Services,0.5152552485466003
Used professional キャビネット,BC504378331,used professional キャヒネット,0,,Services,0.8711742804368433,agreement,Services,0.7370522624284941,Services,0.6032158613204955
프린터,BC499130788,프린터,2,Technology,Services,0.6669150154834574,semantic_conf,Services,0.7410166838705082,Furniture,0.5103253483772278
шкаф,BC977399222,шкаф,16,Furniture,Technology,0.6944585555167141,semantic_conf,Technology,0.7716206172407934,Services,0.5354527592658996
Used Steelcase Executive Seat EX-400,BC203354415,used steelcase executive seat ex-400,1,,Furniture,0.974676787853241,zeroshot_high_conf,Technology,0.7682419772317578,Furniture,0.974676787853241
ISP service per user,BC638214657,isp service per user,17,,Services,0.7124560832977295,zeroshot_fallback,Furniture,0.7689178002381287,Services,0.7916178703308105
large skrivbord Model A-867,BC871348981,large skrivbord model a-867,1,,Technology,0.7039245982799444,semantic_conf,Technology,0.7821384425332715,Furniture,0.6572711706161499
pantalla USB-C,BC541578219,pantalla usb-c,12,,Technology,0.9186978936195374,zeroshot_high_conf,Services,0.7464530480408631,Technology,0.9186978936195374
1080p Monitor used,BC347940275,1080p monitor used,12,,Technology,0.8690907955169678,zeroshot_high_conf,Services,0.7635929596924744,Technology,0.8690907955169678
ergonomic chair,BC505626309,ergonomic chair,14,Furniture,Technology,0.7059221622334685,semantic_conf,Technology,0.7843579580371872,Furniture,0.7789594531059265
IT support monthly,BC222583664,it support monthly,13,,Technology,0.6895504474639893,zeroshot_fallback,Furniture,0.7626453089748928,Technology,0.766167163848877
shelving unit,BC949401282,shelving unit,2,Furniture,Services,0.8193544484486879,agreement,Services,0.7449616172849675,Services,0.5155836880207062
Office Software,BC717675194,office software,4,,Furniture,0.6922403463990311,semantic_conf,Furniture,0.7691559404433679,Technology,0.6206817626953125
SUPPORT CONTRACT PROFESSIONAL,BC155094221,support contract professional,13,,Furniture,0.6912708206208148,semantic_conf,Furniture,0.7680786895786831,Services,0.6793763041496277
24/7 support,BC686700164,247 support,13,Services,Services,0.6957569181919098,zeroshot_fallback,Furniture,0.7639666843449184,Services,0.7730632424354553
ソファ,BC314410364,ソファ,11,Furniture,Technology,0.6787979554388489,semantic_conf,Technology,0.7542199504876099,Furniture,0.6550114750862122
soporte técnico,BC196078316,soporte tecnico,13,Services,Technology,0.9370502233505249,zeroshot_high_conf,Furniture,0.7768362212215969,Technology,0.9370502233505249
4K Display,BC472352086,4k display,12,,Technology,0.9658584594726562,zeroshot_high_conf,Services,0.7688683879876099,Technology,0.9658584594726562
HON cabinet,BC269327426,hon cabinet,10,,Furniture,0.9324675798416138,zeroshot_high_conf,Technology,0.7455363562266512,Furniture,0.9324675798416138
VoIP service,BC883713061,voip service,7,,Furniture,0.7007066815766598,semantic_conf,Furniture,0.7785629795296221,Services,0.6039761781692504
Dell Latitude touchscreen,BC442188032,dell latitude touchscreen,8,,Technology,0.9262504577636719,zeroshot_high_conf,Services,0.770727703230658,Technology,0.9262504577636719
printr,BC941250135,printr,18,Technology,Services,0.6658241977628472,semantic_conf,Services,0.7398046641809413,Technology,0.5987985849380493
27-inch All-in-One 2023,BC627685695,27-inch all-in-one 2023,8,,Services,0.6843156420502772,semantic_conf,Services,0.7603507133891968,Furniture,0.539236557483673
Ricoh Aficio,BC131657501,ricoh aficio,21,,Services,0.6617823427347169,semantic_conf,Services,0.7353137141496855,Technology,0.7113539457321166
professional Steelcase storage,BC820844854,professional steelcase storage,16,,Technology,0.6860870593161525,semantic_conf,Technology,0.7623189547957251,Services,0.4857866048812866
glass locker,BC815120513,glass locker,20,Furniture,Services,0.8473333197165862,agreement,Services,0.7311800332144799,Services,0.5724096894264221
Adobe CC,BC979843968,adobe cc,6,,Furniture,0.6758782484850785,semantic_conf,Furniture,0.7509758316500872,Technology,0.6245393753051758
lazer printer,BC597764108,lazer printer,18,Technology,Technology,0.8765556216239929,zeroshot_high_conf,Services,0.7737070708734461,Technology,0.8765556216239929
Reception Sofa RS-100,BC892012381,reception sofa rs-100,5,,Furniture,0.9867373704910278,zeroshot_high_conf,Technology,0.7670193532979941,Furniture,0.9867373704910278
komputer,BC266123743,komputer,9,Technology,Technology,0.9447522759437561,zeroshot_high_conf,Services,0.7482793737064098,Technology,0.9447522759437561
office desk,BC712750316,office desk,3,Furniture,Furniture,0.8796947598457336,zeroshot_high_conf,Technology,0.789218237623147,Furniture,0.8796947598457336
work desk,BC920917342,work desk,3,Furniture,Furniture,0.8208921551704407,zeroshot_high_conf,Technology,0.7830462362613001,Furniture,0.8208921551704407
armoire,BC220658235,armoire,2,Furniture,Furniture,0.9601496458053589,zeroshot_high_conf,Services,0.7721677997648259,Furniture,0.9601496458053589
Used white reception sofa,BC349832483,used white reception sofa,5,,Furniture,0.9690430164337158,zeroshot_high_conf,Technology,0.7649249056852316,Furniture,0.9690430164337158
24/7 support site license,BC668455421,247 support site license,15,Services,Furniture,0.6776067290779162,semantic_conf,Furniture,0.7528963656421291,Services,0.705986738204956
workstation,BC775559969,workstation,20,Technology,Services,0.6759650240489157,semantic_conf,Services,0.7510722489432397,Furniture,0.701039958000183
テクニカルサポート,BC402918178,テクニカルサホート,0,Services,Services,0.8014354900439676,agreement,Services,0.7216340905458647,Services,0.5113435864448547
on-site support plan,BC723926702,on-site support plan,13,Services,Services,0.8040390610694885,zeroshot_high_conf,Furniture,0.76464695215574,Services,0.8040390610694885
display,BC245047170,display,20,Technology,Services,0.8030584134985345,agreement,Services,0.7494083256796898,Services,0.48606615662574765
armoire Model X-144 - Refurbished,BC197915848,armoire model x-144 - refurbished,1,,Furniture,0.9592239260673523,zeroshot_high_conf,Technology,0.7704366202523877,Furniture,0.9592239260673523
scanner new,BC626232278,scanner new,18,Technology,Technology,0.8088534474372864,zeroshot_high_conf,Services,0.7525372891885707,Technology,0.8088534474372864
escritorio,BC438718269,escritorio,3,Furniture,Technology,0.6898642038922654,semantic_conf,Technology,0.7665157821025171,Services,0.652492904663086
all-in-one enterprise,BC368523822,all-in-one enterprise,4,Technology,Furniture,0.6776907035977463,semantic_conf,Furniture,0.7529896706641626,Technology,0.620481777191162
drucker touchscreen v2,BC808101187,drucker touchscreen v2,8,Technology,Technology,0.898643434047699,zeroshot_high_conf,Services,0.7624663206508545,Technology,0.898643434047699
copier,BC506258874,copier,20,Technology,Services,0.6707025299616964,semantic_conf,Services,0.7452250332907738,Technology,0.7323023080825806
Ricoh Aficio dual-band,BC527392079,ricoh aficio dual-band,8,,Technology,0.8287766575813293,zeroshot_high_conf,Services,0.7737258764675049,Technology,0.8287766575813293
black cabnet Model C-689,BC783858343,black cabnet model c-689,1,,Technology,0.7005995710525426,semantic_conf,Technology,0.7784439678361584,Furniture,0.6036530256271362
file cabinet Model Pro-619,BC718724891,file cabinet model pro-619,1,,Technology,0.7046533008251104,semantic_conf,Technology,0.7829481120279004,Furniture,0.4814316987991333
стул,BC797299908,стул,19,Furniture,Technology,0.6920739545616565,semantic_conf,Technology,0.7689710606240628,Services,0.4932954609394073
Knoll office sofa,BC833606377,knoll office sofa,5,,Furniture,0.9848794937133789,zeroshot_high_conf,Technology,0.7644846061742758,Furniture,0.9848794937133789
gabinete,BC602574675,gabinete,2,Furniture,Services,0.6771800976043528,semantic_conf,Services,0.7524223306715031,Furniture,0.7236914038658142
bureau,BC447972640,bureau,19,Furniture,Technology,0.6866366340908466,semantic_conf,Technology,0.762929593434274,Furniture,0.6253193378448486
Aeron chair,BC961995665,aeron chair,14,,Furniture,0.9250553250312805,zeroshot_high_conf,Technology,0.7829634477680222,Furniture,0.9250553250312805
professional キャビネット,BC504378331,professional キャヒネット,0,Furniture,Services,0.8599458716233668,agreement,Services,0.752762735489102,Services,0.5702309131622314
ultra wide,BC892786126,ultra wide,12,Technology,Services,0.6871923577043977,semantic_conf,Services,0.7635470641159974,Furniture,0.6393944263458252
Teknion glass executive desk Model C-718,BC698663298,teknion glass executive desk model c-718,1,,Furniture,0.7151779353618622,zeroshot_fallback,Technology,0.7724429125955273,Furniture,0.7946421504020691
كرسي,BC788165352,كرسي,19,Furniture,Technology,0.693502445438808,semantic_conf,Technology,0.7705582727097867,Services,0.5458600401878356
Haworth fabric table Model Pro-544,BC686718533,haworth fabric table model pro-544,1,,Furniture,0.9536471962928772,zeroshot_high_conf,Technology,0.7730209584405591,Furniture,0.9536471962928772
RDP software basic,BC114051099,rdp software basic,4,,Furniture,0.6721688935429673,semantic_conf,Furniture,0.7468543261588525,Technology,0.7017379999160767
setee,BC982978122,setee,19,Furniture,Furniture,0.979966402053833,zeroshot_high_conf,Technology,0.7601946343087552,Furniture,0.979966402053833
ERP system premium,BC145090037,erp system premium,4,,Furniture,0.6815353819996933,semantic_conf,Furniture,0.7572615355552148,Technology,0.7561315298080444
task chair,BC659042709,task chair,19,Furniture,Furniture,0.8011619448661804,zeroshot_high_conf,Technology,0.7793163407945035,Furniture,0.8011619448661804
compact height adjustable desk,BC108948759,compact height adjustable desk,3,Furniture,Furniture,0.6815402448177338,zeroshot_fallback,Technology,0.7539832498873987,Furniture,0.7572669386863708
ソファ,BC410075739,ソファ,11,Furniture,Technology,0.6787979554388489,semantic_conf,Technology,0.7542199504876099,Furniture,0.6550114750862122
LG UltraWide,BC835231799,large ultrawide,12,,Services,0.6904453944418397,semantic_conf,Services,0.7671615493798218,Technology,0.674002718925476
Knoll sit-stand desk,BC590593090,knoll sit-stand desk,14,,Furniture,0.9485626220703125,zeroshot_high_conf,Technology,0.7649199297016159,Furniture,0.9485626220703125
basic Steelcase desk,BC679745130,basic steelcase desk,16,,Furniture,0.9738117456436157,zeroshot_high_conf,Technology,0.7740869978369543,Furniture,0.9738117456436157
Kimball professional canapé,BC771651925,kimball professional canape,14,,Technology,0.6807510253773894,semantic_conf,Technology,0.7563900281970993,Services,0.5467319011688232
lap top v3,BC947336680,lap top v3,8,Technology,Technology,0.9461863040924072,zeroshot_high_conf,Services,0.771216520922461,Technology,0.9461863040924072
sectional,BC524995927,sectional,19,Furniture,Furniture,0.9280567169189453,zeroshot_high_conf,Technology,0.7527879227303861,Furniture,0.9280567169189453
VPN service annual,BC750262890,vpn service annual,17,,Furniture,0.6796292256567444,semantic_conf,Furniture,0.7551435840630494,Services,0.6307862401008606
인터넷 서비스 PLAN,BC595367749,인터넷 서비스 plan,2,,Services,0.6621349435096567,semantic_conf,Services,0.7357054927885075,Technology,0.48561366796493527
шкаф,BC145543743,шкаф,16,Furniture,Technology,0.6944585555167141,semantic_conf,Technology,0.7716206172407934,Services,0.5354527592658996
