name,barcode,normalized_name,cluster_id,true_category,predicted_category,confidence,method_used,approach2_prediction,approach2_confidence,approach4_prediction,approach4_confidence
task chair,BC809069927,task chair,19,Furniture,Technology,0.7013847067150532,semantic_conf,Technology,0.7793163407945035,Uncategorized,0.0
SD-WAN service,BC371992483,sd-wan service,7,Services,Furniture,0.696889415350845,semantic_conf,Furniture,0.77432157261205,Uncategorized,0.0
brown bench,BC435124877,brown bench,3,Furniture,Technology,0.6799021041016923,semantic_conf,Technology,0.7554467823352137,Uncategorized,0.0
file cabinet,BC927200028,file cabinet,16,Furniture,Technology,0.6993082576365414,semantic_conf,Technology,0.7770091751517126,Uncategorized,0.0
طابعة dual-band - Refurbished,BC846326954,طابعة dual-band - refurbished,8,Technology,Services,0.6975308858666529,semantic_conf,Services,0.7750343176296143,Uncategorized,0.0
Herman Miller stoarge cabinet Model B-277,BC570746273,herman miller stoarge cabinet model b-277,1,Furniture,Technology,0.6911419947776708,semantic_conf,Technology,0.7679355497529675,Uncategorized,0.0
armoire,BC681274244,armoire,2,Furniture,Services,0.6949510197883433,semantic_conf,Services,0.7721677997648259,Uncategorized,0.0
SQL Server,BC587197988,sql server,4,Services,Furniture,0.6830002436310868,semantic_conf,Furniture,0.7588891595900964,Uncategorized,0.0
Executive Table EX-200,BC575680693,executive table ex-200,10,Furniture,Technology,0.6697582385445073,semantic_conf,Technology,0.7441758206050081,Uncategorized,0.0
remote support professional,BC171596938,remote support professional,13,Services,Furniture,0.687337200167934,semantic_conf,Furniture,0.7637080001865932,Uncategorized,0.0
Allsteel brown setee,BC120825650,allsteel brown setee,8,Furniture,Services,0.6841682278428186,semantic_conf,Services,0.760186919825354,Uncategorized,0.0
キャビネット,BC785717617,キャヒネット,0,Furniture,Services,0.6655255799917208,semantic_conf,Services,0.7394728666574675,Uncategorized,0.0
work table Model C-170,BC484579421,work table model c-170,1,Furniture,Technology,0.6991813798580083,semantic_conf,Technology,0.7768681998422314,Uncategorized,0.0
HON table,BC365388382,hon table,10,Furniture,Technology,0.6964352748299076,semantic_conf,Technology,0.7738169720332307,Uncategorized,0.0
HON filing cabinet,BC447313528,hon filing cabinet,16,Furniture,Technology,0.6957719796271267,semantic_conf,Technology,0.7730799773634741,Uncategorized,0.0
business internet,BC172814771,business internet,4,Services,Furniture,0.6926293739945512,semantic_conf,Furniture,0.769588193327279,Uncategorized,0.0
computer desk,BC728619698,computer desk,3,Furniture,Technology,0.7040840422730791,semantic_conf,Technology,0.7823156025256434,Uncategorized,0.0
LED monitor,BC445770698,led monitor,12,Technology,Services,0.690519477054831,semantic_conf,Services,0.7672438633942567,Uncategorized,0.0
compact loveseat,BC876938677,compact loveseat,5,Furniture,Technology,0.6741618293413332,semantic_conf,Technology,0.7490686992681479,Uncategorized,0.0
Knoll canapé,BC639366915,knoll canape,16,Furniture,Technology,0.6876975112528744,semantic_conf,Technology,0.7641083458365271,Uncategorized,0.0
HP ZBook,BC960088617,hp zbook,8,Technology,Services,0.6953600131783594,semantic_conf,Services,0.7726222368648438,Uncategorized,0.0
стул,BC292090149,стул,19,Furniture,Technology,0.6920739545616565,semantic_conf,Technology,0.7689710606240628,Uncategorized,0.0
SD-WAN service,BC508673666,sd-wan service,7,Services,Furniture,0.696889415350845,semantic_conf,Furniture,0.77432157261205,Uncategorized,0.0
デスク,BC952818991,テスク,21,Furniture,Services,0.6553602224019991,semantic_conf,Services,0.72817802489111,Uncategorized,0.0
Canon PIXMA,BC109588354,canon pixma,8,Technology,Services,0.690903630188476,semantic_conf,Services,0.7676707002094177,Uncategorized,0.0
sectional,BC659340310,sectional,19,Furniture,Technology,0.6775091304573475,semantic_conf,Technology,0.7527879227303861,Uncategorized,0.0
divano,BC944948773,divano,11,Furniture,Technology,0.6966658126566376,semantic_conf,Technology,0.7740731251740418,Uncategorized,0.0
Chair Model C-300,BC793746209,chair model c-300,1,Furniture,Technology,0.7058923741016301,semantic_conf,Technology,0.7843248601129224,Uncategorized,0.0
MSP service,BC123762858,msp service,7,Services,Furniture,0.6948684245023038,semantic_conf,Furniture,0.772076027224782,Uncategorized,0.0
managed services business package,BC592547487,managed services business package,4,Services,Furniture,0.6826768228680711,semantic_conf,Furniture,0.7585298031867456,Uncategorized,0.0
stoarge cabinet,BC259188853,stoarge cabinet,16,Furniture,Technology,0.6970847063631954,semantic_conf,Technology,0.7745385626257727,Uncategorized,0.0
writting desk,BC952970198,writting desk,3,Furniture,Technology,0.6975232517342912,semantic_conf,Technology,0.7750258352603235,Uncategorized,0.0
Teknion sofá,BC566330798,teknion sofa,5,Furniture,Technology,0.6807756203302553,semantic_conf,Technology,0.7564173559225058,Uncategorized,0.0
ergonomic chair Model B-810,BC405460403,ergonomic chair model b-810,1,Furniture,Technology,0.7045805056724461,semantic_conf,Technology,0.7828672285249402,Uncategorized,0.0
диван,BC880474837,диван,11,Furniture,Technology,0.6997664999220338,semantic_conf,Technology,0.7775183332467042,Uncategorized,0.0
data plan,BC143650990,data plan,7,Services,Furniture,0.695224890080383,semantic_conf,Furniture,0.7724721000893144,Uncategorized,0.0
écran,BC967126986,ecran,20,Technology,Services,0.6630882213660391,semantic_conf,Services,0.7367646904067101,Uncategorized,0.0
Saleforce monthly,BC588212379,saleforce monthly,6,Services,Furniture,0.6771927991232773,semantic_conf,Furniture,0.7524364434703081,Uncategorized,0.0
dual monitor,BC584912105,dual monitor,12,Technology,Services,0.6906881880018677,semantic_conf,Services,0.7674313200020753,Uncategorized,0.0
computer desk,BC847446866,computer desk,3,Furniture,Technology,0.7040840422730791,semantic_conf,Technology,0.7823156025256434,Uncategorized,0.0
Global HON table,BC338249032,global hon table,10,Furniture,Technology,0.6789724311733678,semantic_conf,Technology,0.7544138124148531,Uncategorized,0.0
all-in-one printer 2024,BC713461653,all-in-one printer 2024,18,Technology,Services,0.680561702483535,semantic_conf,Services,0.75617966942615,Uncategorized,0.0
Knoll height adjustable desk,BC515721250,knoll height adjustable desk,3,Furniture,Technology,0.6719480669122087,semantic_conf,Technology,0.7466089632357874,Uncategorized,0.0
Haworth chaise Model X-638,BC763281908,haworth chaise model x-638,1,Furniture,Technology,0.6985032101306828,semantic_conf,Technology,0.7761146779229809,Uncategorized,0.0
metal storage cabinet,BC853045356,metal storage cabinet,16,Furniture,Technology,0.6938529127211513,semantic_conf,Technology,0.7709476808012793,Uncategorized,0.0
PC,BC874171682,piece,20,Technology,Services,0.6638126860209616,semantic_conf,Services,0.7375696511344018,Uncategorized,0.0
char Model Pro-573,BC936156197,char model pro-573,1,Furniture,Technology,0.697355063739768,semantic_conf,Technology,0.7748389597108533,Uncategorized,0.0
Dell P2419H,BC582291740,dell p2419h,8,Technology,Services,0.6990924679551234,semantic_conf,Services,0.7767694088390259,Uncategorized,0.0
compact stoarge cabinet Model X-620,BC261157630,compact stoarge cabinet model x-620,1,Furniture,Technology,0.6925820191535863,semantic_conf,Technology,0.7695355768373181,Uncategorized,0.0
printer USB-C 2023,BC489707503,printer usb-c 2023,18,Technology,Services,0.6855380585130455,semantic_conf,Services,0.7617089539033839,Uncategorized,0.0
Core i5 Laptop,BC610318004,core i5 laptop,8,Technology,Services,0.6916851722512354,semantic_conf,Services,0.7685390802791504,Uncategorized,0.0
gray divan,BC599247875,gray divan,11,Furniture,Technology,0.6814130019400086,semantic_conf,Technology,0.7571255577111207,Uncategorized,0.0
computadora,BC769983207,computadora,9,Technology,Services,0.6704892583439018,semantic_conf,Services,0.7449880648265576,Uncategorized,0.0
IKEA desk,BC812458132,ikea desk,3,Furniture,Technology,0.6924033438783036,semantic_conf,Technology,0.7693370487536707,Uncategorized,0.0
bookcase,BC804623475,bookcase,20,Furniture,Services,0.6688259492465171,semantic_conf,Services,0.7431399436072411,Uncategorized,0.0
MPLS connection,BC761662253,mpls connection,7,Services,Furniture,0.6822683185014036,semantic_conf,Furniture,0.7580759094460039,Uncategorized,0.0
counch,BC608789262,counch,19,Furniture,Technology,0.6841117634567676,semantic_conf,Technology,0.7601241816186307,Uncategorized,0.0
counch,BC958949509,counch,19,Furniture,Technology,0.6841117634567676,semantic_conf,Technology,0.7601241816186307,Uncategorized,0.0
copier v3,BC616716343,copier v3,18,Technology,Services,0.677139364713073,semantic_conf,Services,0.7523770719034144,Uncategorized,0.0
Microsft Office volume license,BC175578677,microsft office volume license,15,Services,Furniture,0.6818981562133838,semantic_conf,Furniture,0.7576646180148708,Uncategorized,0.0
metal height adjustable desk,BC922200725,metal height adjustable desk,3,Furniture,Technology,0.6797824239354479,semantic_conf,Technology,0.7553138043727198,Uncategorized,0.0
ultra wide,BC611747739,ultra wide,12,Technology,Services,0.6871923577043977,semantic_conf,Services,0.7635470641159974,Uncategorized,0.0
chaise Model X-195 - Refurbished,BC750637748,chaise model x-195 - refurbished,1,Furniture,Technology,0.6963207502994451,semantic_conf,Technology,0.773689722554939,Uncategorized,0.0
Dell P2419H 2020,BC887255513,dell p2419h 2020,8,Technology,Services,0.6958229624543298,semantic_conf,Services,0.7731366249492554,Uncategorized,0.0
abonnement internet,BC831693114,abonnement internet,17,Services,Furniture,0.6820943903181519,semantic_conf,Furniture,0.7578826559090577,Uncategorized,0.0
steel krzesło,BC637569722,steel krzesło,14,Furniture,Technology,0.6816689845906463,semantic_conf,Technology,0.7574099828784958,Uncategorized,0.0
lazer printer,BC894582888,lazer printer,18,Technology,Services,0.6963363637861015,semantic_conf,Services,0.7737070708734461,Uncategorized,0.0
Knoll cabnet,BC623817304,knoll cabnet,16,Furniture,Technology,0.6945785039038601,semantic_conf,Technology,0.7717538932265112,Uncategorized,0.0
Allsteel sofa,BC993436624,allsteel sofa,5,Furniture,Technology,0.6827143746503999,semantic_conf,Technology,0.7585715273893332,Uncategorized,0.0
Back-up software professional license,BC933454210,back-up software professional license,15,Services,Furniture,0.675314513253789,semantic_conf,Furniture,0.7503494591708767,Uncategorized,0.0
brown workstaton,BC584135007,brown workstaton,10,Furniture,Technology,0.6663934609795048,semantic_conf,Technology,0.7404371788661165,Uncategorized,0.0
desktop,BC347939168,desktop,20,Technology,Services,0.6761957476683768,semantic_conf,Services,0.7513286085204186,Uncategorized,0.0
AV software,BC926834891,av software,17,Services,Furniture,0.6723211716864076,semantic_conf,Furniture,0.7470235240960084,Uncategorized,0.0
Teknion desk,BC715145139,teknion desk,21,Furniture,Services,0.6752695089010226,semantic_conf,Services,0.7502994543344694,Uncategorized,0.0
steel sofa Model A-576,BC900275928,steel sofa model a-576,1,Furniture,Technology,0.697686638418189,semantic_conf,Technology,0.77520737602021,Uncategorized,0.0
filing cabinet,BC690645339,filing cabinet,3,Furniture,Technology,0.6839507913213121,semantic_conf,Technology,0.7599453236903467,Uncategorized,0.0
label printer,BC444288576,label printer,18,Technology,Services,0.6968379905160668,semantic_conf,Services,0.7742644339067408,Uncategorized,0.0
monitor,BC732286107,monitor,20,Technology,Services,0.6761957476683768,semantic_conf,Services,0.7513286085204186,Uncategorized,0.0
couch,BC266421332,couch,11,Furniture,Technology,0.6820575367662873,semantic_conf,Technology,0.757841707518097,Uncategorized,0.0
database support,BC247653166,database support,13,Services,Furniture,0.7093235356839099,semantic_conf,Furniture,0.788137261871011,Uncategorized,0.0
SAP professional,BC164183056,sap professional,4,Services,Furniture,0.6809656271607498,semantic_conf,Furniture,0.7566284746230554,Uncategorized,0.0
silla Model B-277,BC920916739,silla model b-277,1,Furniture,Technology,0.7013703842792425,semantic_conf,Technology,0.779300426976936,Uncategorized,0.0
deluxe office sofa,BC258927104,deluxe office sofa,5,Furniture,Technology,0.6886077779421022,semantic_conf,Technology,0.7651197532690024,Uncategorized,0.0
broadband plan,BC153292024,broadband plan,7,Services,Furniture,0.6937595992955472,semantic_conf,Furniture,0.7708439992172746,Uncategorized,0.0
ソフトウェア,BC307194917,ソフトウェア,0,Services,Services,0.6697149758962617,semantic_conf,Services,0.7441277509958464,Uncategorized,0.0
all-in-one certified,BC865185345,all-in-one certified,9,Technology,Services,0.6507518477985527,semantic_conf,Services,0.7230576086650585,Uncategorized,0.0
AutoCAD basic,BC610945043,autocad basic,6,Services,Furniture,0.6752788820586106,semantic_conf,Furniture,0.7503098689540117,Uncategorized,0.0
طابعة,BC839305702,طابعة,18,Technology,Services,0.6710075130399468,semantic_conf,Services,0.7455639033777186,Uncategorized,0.0
Global chaise,BC255856197,global chaise,14,Furniture,Technology,0.6892866191254821,semantic_conf,Technology,0.7658740212505356,Uncategorized,0.0
bildschirm portable,BC934746883,bildschirm portable,12,Technology,Services,0.6668272566053833,semantic_conf,Services,0.7409191740059815,Uncategorized,0.0
storage unit,BC517254802,storage unit,2,Furniture,Services,0.6756443720107859,semantic_conf,Services,0.7507159689008732,Uncategorized,0.0
برمجيات,BC757110239,برمجيات,0,Services,Services,0.6402639990476595,semantic_conf,Services,0.7114044433862883,Uncategorized,0.0
Xerox WorkCentre,BC510391769,xerox workcentre,21,Technology,Services,0.6589496081499087,semantic_conf,Services,0.7321662312776762,Uncategorized,0.0
laser printer USB-C 2023,BC417476097,laser printer usb-c 2023,18,Technology,Services,0.6852171590265038,semantic_conf,Services,0.7613523989183375,Uncategorized,0.0
server maintenance per user,BC671170800,server maintenance per user,17,Services,Furniture,0.690926690027472,semantic_conf,Furniture,0.7676963222527466,Uncategorized,0.0
bench,BC675696756,bench,3,Furniture,Technology,0.6867317056279527,semantic_conf,Technology,0.763035228475503,Uncategorized,0.0
ISP service per user agreement,BC712555926,isp service per user agreement,17,Services,Furniture,0.6831940423700776,semantic_conf,Furniture,0.7591044915223084,Uncategorized,0.0
sectional - Refurbished,BC659340310,sectional - refurbished,8,Furniture,Services,0.6910570525441279,semantic_conf,Services,0.7678411694934754,Uncategorized,0.0
기술 지원 professional,BC462401682,기술 지원 professional,2,Services,Services,0.6584095161205119,semantic_conf,Services,0.731566129022791,Uncategorized,0.0
bench,BC494184264,bench,3,Furniture,Technology,0.6867317056279527,semantic_conf,Technology,0.763035228475503,Uncategorized,0.0
software support,BC588920837,software support,13,Services,Furniture,0.7146711630852618,semantic_conf,Furniture,0.7940790700947353,Uncategorized,0.0
طابعة,BC123073060,طابعة,18,Technology,Services,0.6710075130399468,semantic_conf,Services,0.7455639033777186,Uncategorized,0.0
Used professional キャビネット,BC504378331,used professional キャヒネット,0,Furniture,Services,0.6633470361856447,semantic_conf,Services,0.7370522624284941,Uncategorized,0.0
프린터,BC499130788,프린터,2,Technology,Services,0.6669150154834574,semantic_conf,Services,0.7410166838705082,Uncategorized,0.0
шкаф,BC977399222,шкаф,16,Furniture,Technology,0.6944585555167141,semantic_conf,Technology,0.7716206172407934,Uncategorized,0.0
Used Steelcase Executive Seat EX-400,BC203354415,used steelcase executive seat ex-400,1,Furniture,Technology,0.6914177795085821,semantic_conf,Technology,0.7682419772317578,Uncategorized,0.0
ISP service per user,BC638214657,isp service per user,17,Services,Furniture,0.6920260202143159,semantic_conf,Furniture,0.7689178002381287,Uncategorized,0.0
large skrivbord Model A-867,BC871348981,large skrivbord model a-867,1,Furniture,Technology,0.7039245982799444,semantic_conf,Technology,0.7821384425332715,Uncategorized,0.0
pantalla USB-C,BC541578219,pantalla usb-c,12,Technology,Services,0.6718077432367768,semantic_conf,Services,0.7464530480408631,Uncategorized,0.0
1080p Monitor used,BC347940275,1080p monitor used,12,Technology,Services,0.687233663723227,semantic_conf,Services,0.7635929596924744,Uncategorized,0.0
ergonomic chair,BC505626309,ergonomic chair,14,Furniture,Technology,0.7059221622334685,semantic_conf,Technology,0.7843579580371872,Uncategorized,0.0
IT support monthly,BC222583664,it support monthly,13,Services,Furniture,0.6863807780774035,semantic_conf,Furniture,0.7626453089748928,Uncategorized,0.0
shelving unit,BC949401282,shelving unit,2,Furniture,Services,0.6704654555564707,semantic_conf,Services,0.7449616172849675,Uncategorized,0.0
Office Software,BC717675194,office software,4,Services,Furniture,0.6922403463990311,semantic_conf,Furniture,0.7691559404433679,Uncategorized,0.0
SUPPORT CONTRACT PROFESSIONAL,BC155094221,support contract professional,13,Services,Furniture,0.6912708206208148,semantic_conf,Furniture,0.7680786895786831,Uncategorized,0.0
24/7 support,BC686700164,247 support,13,Services,Furniture,0.6875700159104267,semantic_conf,Furniture,0.7639666843449184,Uncategorized,0.0
ソファ,BC314410364,ソファ,11,Furniture,Technology,0.6787979554388489,semantic_conf,Technology,0.7542199504876099,Uncategorized,0.0
soporte técnico,BC196078316,soporte tecnico,13,Services,Furniture,0.6991525990994373,semantic_conf,Furniture,0.7768362212215969,Uncategorized,0.0
4K Display,BC472352086,4k display,12,Technology,Services,0.6919815491888489,semantic_conf,Services,0.7688683879876099,Uncategorized,0.0
HON cabinet,BC269327426,hon cabinet,10,Furniture,Technology,0.670982720603986,semantic_conf,Technology,0.7455363562266512,Uncategorized,0.0
VoIP service,BC883713061,voip service,7,Services,Furniture,0.7007066815766598,semantic_conf,Furniture,0.7785629795296221,Uncategorized,0.0
Dell Latitude touchscreen,BC442188032,dell latitude touchscreen,8,Technology,Services,0.6936549329075922,semantic_conf,Services,0.770727703230658,Uncategorized,0.0
printr,BC941250135,printr,18,Technology,Services,0.6658241977628472,semantic_conf,Services,0.7398046641809413,Uncategorized,0.0
27-inch All-in-One 2023,BC627685695,27-inch all-in-one 2023,8,Technology,Services,0.6843156420502772,semantic_conf,Services,0.7603507133891968,Uncategorized,0.0
Ricoh Aficio,BC131657501,ricoh aficio,21,Technology,Services,0.6617823427347169,semantic_conf,Services,0.7353137141496855,Uncategorized,0.0
professional Steelcase storage,BC820844854,professional steelcase storage,16,Furniture,Technology,0.6860870593161525,semantic_conf,Technology,0.7623189547957251,Uncategorized,0.0
glass locker,BC815120513,glass locker,20,Furniture,Services,0.6580620298930319,semantic_conf,Services,0.7311800332144799,Uncategorized,0.0
Adobe CC,BC979843968,adobe cc,6,Services,Furniture,0.6758782484850785,semantic_conf,Furniture,0.7509758316500872,Uncategorized,0.0
lazer printer,BC597764108,lazer printer,18,Technology,Services,0.6963363637861015,semantic_conf,Services,0.7737070708734461,Uncategorized,0.0
Reception Sofa RS-100,BC892012381,reception sofa rs-100,5,Furniture,Technology,0.6903174179681947,semantic_conf,Technology,0.7670193532979941,Uncategorized,0.0
komputer,BC266123743,komputer,9,Technology,Services,0.6734514363357689,semantic_conf,Services,0.7482793737064098,Uncategorized,0.0
office desk,BC712750316,office desk,3,Furniture,Technology,0.7102964138608323,semantic_conf,Technology,0.789218237623147,Uncategorized,0.0
work desk,BC920917342,work desk,3,Furniture,Technology,0.7047416126351701,semantic_conf,Technology,0.7830462362613001,Uncategorized,0.0
armoire,BC220658235,armoire,2,Furniture,Services,0.6949510197883433,semantic_conf,Services,0.7721677997648259,Uncategorized,0.0
Used white reception sofa,BC349832483,used white reception sofa,5,Furniture,Technology,0.6884324151167085,semantic_conf,Technology,0.7649249056852316,Uncategorized,0.0
24/7 support site license,BC668455421,247 support site license,15,Services,Furniture,0.6776067290779162,semantic_conf,Furniture,0.7528963656421291,Uncategorized,0.0
workstation,BC775559969,workstation,20,Technology,Services,0.6759650240489157,semantic_conf,Services,0.7510722489432397,Uncategorized,0.0
テクニカルサポート,BC402918178,テクニカルサホート,0,Services,Services,0.6494706814912783,semantic_conf,Services,0.7216340905458647,Uncategorized,0.0
on-site support plan,BC723926702,on-site support plan,13,Services,Furniture,0.688182256940166,semantic_conf,Furniture,0.76464695215574,Uncategorized,0.0
display,BC245047170,display,20,Technology,Services,0.6744674931117208,semantic_conf,Services,0.7494083256796898,Uncategorized,0.0
armoire Model X-144 - Refurbished,BC197915848,armoire model x-144 - refurbished,1,Furniture,Technology,0.693392958227149,semantic_conf,Technology,0.7704366202523877,Uncategorized,0.0
scanner new,BC626232278,scanner new,18,Technology,Services,0.6772835602697136,semantic_conf,Services,0.7525372891885707,Uncategorized,0.0
escritorio,BC438718269,escritorio,3,Furniture,Technology,0.6898642038922654,semantic_conf,Technology,0.7665157821025171,Uncategorized,0.0
all-in-one enterprise,BC368523822,all-in-one enterprise,4,Technology,Furniture,0.6776907035977463,semantic_conf,Furniture,0.7529896706641626,Uncategorized,0.0
drucker touchscreen v2,BC808101187,drucker touchscreen v2,8,Technology,Services,0.6862196885857691,semantic_conf,Services,0.7624663206508545,Uncategorized,0.0
copier,BC506258874,copier,20,Technology,Services,0.6707025299616964,semantic_conf,Services,0.7452250332907738,Uncategorized,0.0
Ricoh Aficio dual-band,BC527392079,ricoh aficio dual-band,8,Technology,Services,0.6963532888207544,semantic_conf,Services,0.7737258764675049,Uncategorized,0.0
black cabnet Model C-689,BC783858343,black cabnet model c-689,1,Furniture,Technology,0.7005995710525426,semantic_conf,Technology,0.7784439678361584,Uncategorized,0.0
file cabinet Model Pro-619,BC718724891,file cabinet model pro-619,1,Furniture,Technology,0.7046533008251104,semantic_conf,Technology,0.7829481120279004,Uncategorized,0.0
стул,BC797299908,стул,19,Furniture,Technology,0.6920739545616565,semantic_conf,Technology,0.7689710606240628,Uncategorized,0.0
Knoll office sofa,BC833606377,knoll office sofa,5,Furniture,Technology,0.6880361455568482,semantic_conf,Technology,0.7644846061742758,Uncategorized,0.0
gabinete,BC602574675,gabinete,2,Furniture,Services,0.6771800976043528,semantic_conf,Services,0.7524223306715031,Uncategorized,0.0
bureau,BC447972640,bureau,19,Furniture,Technology,0.6866366340908466,semantic_conf,Technology,0.762929593434274,Uncategorized,0.0
Aeron chair,BC961995665,aeron chair,14,Furniture,Technology,0.7046671029912199,semantic_conf,Technology,0.7829634477680222,Uncategorized,0.0
professional キャビネット,BC504378331,professional キャヒネット,0,Furniture,Services,0.6774864619401918,semantic_conf,Services,0.752762735489102,Uncategorized,0.0
ultra wide,BC892786126,ultra wide,12,Technology,Services,0.6871923577043977,semantic_conf,Services,0.7635470641159974,Uncategorized,0.0
Teknion glass executive desk Model C-718,BC698663298,teknion glass executive desk model c-718,1,Furniture,Technology,0.6951986213359747,semantic_conf,Technology,0.7724429125955273,Uncategorized,0.0
كرسي,BC788165352,كرسي,19,Furniture,Technology,0.693502445438808,semantic_conf,Technology,0.7705582727097867,Uncategorized,0.0
Haworth fabric table Model Pro-544,BC686718533,haworth fabric table model pro-544,1,Furniture,Technology,0.6957188625965032,semantic_conf,Technology,0.7730209584405591,Uncategorized,0.0
RDP software basic,BC114051099,rdp software basic,4,Services,Furniture,0.6721688935429673,semantic_conf,Furniture,0.7468543261588525,Uncategorized,0.0
setee,BC982978122,setee,19,Furniture,Technology,0.6841751708778797,semantic_conf,Technology,0.7601946343087552,Uncategorized,0.0
ERP system premium,BC145090037,erp system premium,4,Services,Furniture,0.6815353819996933,semantic_conf,Furniture,0.7572615355552148,Uncategorized,0.0
task chair,BC659042709,task chair,19,Furniture,Technology,0.7013847067150532,semantic_conf,Technology,0.7793163407945035,Uncategorized,0.0
compact height adjustable desk,BC108948759,compact height adjustable desk,3,Furniture,Technology,0.6785849248986588,semantic_conf,Technology,0.7539832498873987,Uncategorized,0.0
ソファ,BC410075739,ソファ,11,Furniture,Technology,0.6787979554388489,semantic_conf,Technology,0.7542199504876099,Uncategorized,0.0
LG UltraWide,BC835231799,large ultrawide,12,Technology,Services,0.6904453944418397,semantic_conf,Services,0.7671615493798218,Uncategorized,0.0
Knoll sit-stand desk,BC590593090,knoll sit-stand desk,14,Furniture,Technology,0.6884279367314543,semantic_conf,Technology,0.7649199297016159,Uncategorized,0.0
basic Steelcase desk,BC679745130,basic steelcase desk,16,Furniture,Technology,0.6966782980532589,semantic_conf,Technology,0.7740869978369543,Uncategorized,0.0
Kimball professional canapé,BC771651925,kimball professional canape,14,Furniture,Technology,0.6807510253773894,semantic_conf,Technology,0.7563900281970993,Uncategorized,0.0
lap top v3,BC947336680,lap top v3,8,Technology,Services,0.6940948688302149,semantic_conf,Services,0.771216520922461,Uncategorized,0.0
sectional,BC524995927,sectional,19,Furniture,Technology,0.6775091304573475,semantic_conf,Technology,0.7527879227303861,Uncategorized,0.0
VPN service annual,BC750262890,vpn service annual,17,Services,Furniture,0.6796292256567444,semantic_conf,Furniture,0.7551435840630494,Uncategorized,0.0
인터넷 서비스 PLAN,BC595367749,인터넷 서비스 plan,2,Services,Services,0.6621349435096567,semantic_conf,Services,0.7357054927885075,Uncategorized,0.0
шкаф,BC145543743,шкаф,16,Furniture,Technology,0.6944585555167141,semantic_conf,Technology,0.7716206172407934,Uncategorized,0.0
seet,BC550522411,seet,19,Furniture,Technology,0.6933919384273944,semantic_conf,Technology,0.7704354871415494,Uncategorized,0.0
HP EliteDesk,BC620402022,hp elitedesk,8,Technology,Services,0.7046319805894007,semantic_conf,Services,0.7829244228771118,Uncategorized,0.0
widescreen 2022,BC922790554,widescreen 2022,12,Technology,Services,0.6706602942202058,semantic_conf,Services,0.7451781046891175,Uncategorized,0.0
HON filing cabnet,BC184264458,hon filing cabnet,16,Furniture,Technology,0.6938942187399807,semantic_conf,Technology,0.7709935763777563,Uncategorized,0.0
armario,BC183682466,armario,2,Furniture,Services,0.6923557679897135,semantic_conf,Services,0.7692841866552372,Uncategorized,0.0
filing cabinet,BC912497781,filing cabinet,3,Furniture,Technology,0.6839507913213121,semantic_conf,Technology,0.7599453236903467,Uncategorized,0.0
DSL,BC690106975,dsl,7,Services,Furniture,0.6773151367577817,semantic_conf,Furniture,0.752572374175313,Uncategorized,0.0
armoire Model X-144,BC197915848,armoire model x-144,1,Furniture,Technology,0.6984932323131474,semantic_conf,Technology,0.7761035914590527,Uncategorized,0.0
iCloud storage unlimited,BC327499388,icloud storage unlimited,7,Services,Furniture,0.6799029856595303,semantic_conf,Furniture,0.7554477618439226,Uncategorized,0.0
servicio de internet,BC396460161,servicio de internet,7,Services,Furniture,0.6995835333737638,semantic_conf,Furniture,0.7773150370819597,Uncategorized,0.0
Knoll file cabinet,BC441017812,knoll file cabinet,16,Furniture,Technology,0.6998256557555141,semantic_conf,Technology,0.7775840619505713,Uncategorized,0.0
Herman Miller desk - Refurbished,BC672263097,herman miller desk - refurbished,14,Furniture,Technology,0.676463943420526,semantic_conf,Technology,0.7516266038005844,Uncategorized,0.0
インターネットサービス,BC244667571,インターネットサーヒス,0,Services,Services,0.6571018343595492,semantic_conf,Services,0.7301131492883879,Uncategorized,0.0
SOC service business,BC318830034,soc service business,4,Services,Furniture,0.6846975454957108,semantic_conf,Furniture,0.7607750505507898,Uncategorized,0.0
security support,BC134163406,security support,13,Services,Furniture,0.709772537473003,semantic_conf,Furniture,0.788636152747781,Uncategorized,0.0
cloud backup per device,BC336999287,cloud backup per device,17,Services,Furniture,0.6930868875238861,semantic_conf,Furniture,0.7700965416932068,Uncategorized,0.0
SLA agreement enterprise,BC245284437,sla agreement enterprise,15,Services,Furniture,0.6760141942974139,semantic_conf,Furniture,0.7511268825526821,Uncategorized,0.0
Photoshop limited,BC739695468,photoshop limited,18,Services,Services,0.668300252192855,semantic_conf,Services,0.742555835769839,Uncategorized,0.0
curved monitor,BC899641923,curved monitor,12,Technology,Services,0.6796603392813172,semantic_conf,Services,0.7551781547570191,Uncategorized,0.0
dedicated line per device subscription,BC699524216,dedicated line per device subscription,17,Services,Furniture,0.6769100021574463,semantic_conf,Furniture,0.7521222246193848,Uncategorized,0.0
برمجيات,BC569762050,برمجيات,0,Services,Services,0.6402639990476595,semantic_conf,Services,0.7114044433862883,Uncategorized,0.0
reception sofa,BC529280096,reception sofa,5,Furniture,Technology,0.7014164525160005,semantic_conf,Technology,0.7793516139066672,Uncategorized,0.0
on-site support,BC168012695,on-site support,13,Services,Furniture,0.6945626421006121,semantic_conf,Furniture,0.7717362690006802,Uncategorized,0.0
photo printer wireless,BC396306713,photo printer wireless,18,Technology,Services,0.6923317720826866,semantic_conf,Services,0.7692575245363185,Uncategorized,0.0
